x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
262.5;260.5;758.5;760.5;6.900000095367432;6.599999904632568;0.0;0.0
217.5;215.5;758.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
488.5;486.5;759.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
534.5;531.5;759.5;761.5;6.199999809265137;6.900000095367432;0.0;0.0
127.5;125.5;757.5;759.5;6.900000095367432;6.900000095367432;0.0;0.0
262.5;305.5;758.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
579.5;576.5;759.5;761.5;6.199999809265137;6.900000095367432;0.0;0.0
353.5;351.5;758.5;761.5;6.900000095367432;6.199999809265137;0.0;0.0
82.5;79.5;757.5;759.5;6.900000095367432;6.199999809265137;0.0;0.0
398.5;396.5;758.5;761.5;22.899999618530273;22.799999237060547;1.0;1.0
172.5;170.5;758.5;759.5;22.799999237060547;22.899999618530273;1.0;1.0
