x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
81.5;79.5;757.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
262.5;260.5;758.5;762.5;6.900000095367432;6.900000095367432;0.0;0.0
488.5;486.5;759.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
533.5;531.5;759.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
36.5;34.5;757.5;760.5;6.599999904632568;6.900000095367432;0.0;0.0
126.5;124.5;758.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
307.5;305.5;758.5;762.5;7.0;6.900000095367432;0.0;0.0
352.5;350.5;759.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
578.5;576.5;759.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
171.5;169.5;758.5;762.5;22.799999237060547;21.799999237060547;1.0;1.0
397.5;395.5;759.5;763.5;23.0;21.799999237060547;1.0;1.0
