x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
192.5;194.5;612.5;622.5;6.199999809265137;6.900000095367432;0.0;0.0
238.5;239.5;612.5;622.5;6.900000095367432;6.900000095367432;0.0;0.0
57.5;58.5;612.5;622.5;6.199999809265137;6.900000095367432;0.0;0.0
509.5;511.5;614.5;623.5;6.199999809265137;6.900000095367432;0.0;0.0
419.5;420.5;613.5;623.5;6.900000095367432;6.199999809265137;0.0;0.0
283.5;284.5;613.5;622.5;7.0;6.199999809265137;0.0;0.0
12.5;13.5;611.5;622.5;7.0;7.0;0.0;0.0
147.5;149.5;612.5;622.5;6.900000095367432;7.0;0.0;0.0
464.5;465.5;613.5;623.5;6.900000095367432;6.199999809265137;0.0;0.0
374.5;375.5;613.5;622.5;7.0;7.0;0.0;0.0
555.5;556.5;614.5;623.5;22.100000381469727;22.899999618530273;1.0;1.0
102.5;104.5;612.5;622.5;23.0;22.100000381469727;1.0;1.0
328.5;329.5;613.5;622.5;23.0;22.399999618530273;1.0;1.0
