x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
489.5;488.5;750.5;752.5;6.900000095367432;6.900000095367432;0.0;0.0
444.5;443.5;750.5;752.5;6.900000095367432;6.900000095367432;0.0;0.0
534.5;533.5;750.5;752.5;6.199999809265137;6.900000095367432;0.0;0.0
83.5;81.5;748.5;750.5;6.199999809265137;6.900000095367432;0.0;0.0
263.5;262.5;749.5;751.5;6.199999809265137;6.900000095367432;0.0;0.0
218.5;217.5;749.5;751.5;6.900000095367432;6.900000095367432;0.0;0.0
128.5;126.5;749.5;750.5;6.900000095367432;6.900000095367432;0.0;0.0
38.5;36.5;748.5;749.5;6.900000095367432;6.900000095367432;0.0;0.0
354.5;352.5;750.5;752.5;6.900000095367432;6.199999809265137;0.0;0.0
308.5;307.5;750.5;751.5;6.199999809265137;7.0;0.0;0.0
579.5;578.5;750.5;752.5;6.199999809265137;7.0;0.0;0.0
173.5;172.5;749.5;750.5;22.700000762939453;22.100000381469727;1.0;1.0
399.5;398.5;750.5;752.5;22.700000762939453;23.0;1.0;1.0
