x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
182.5;181.5;649.5;641.5;6.900000095367432;6.900000095367432;0.0;0.0
363.5;362.5;650.5;642.5;6.900000095367432;6.900000095367432;0.0;0.0
409.5;407.5;650.5;642.5;7.0;6.900000095367432;0.0;0.0
92.5;91.5;649.5;595.5;6.900000095367432;6.900000095367432;0.0;0.0
228.5;226.5;649.5;641.5;6.199999809265137;6.900000095367432;0.0;0.0
92.5;91.5;649.5;640.5;6.900000095367432;6.900000095367432;0.0;0.0
318.5;317.5;650.5;642.5;6.900000095367432;6.199999809265137;0.0;0.0
454.5;453.5;650.5;642.5;6.900000095367432;6.199999809265137;0.0;0.0
137.5;136.5;649.5;641.5;6.599999904632568;6.199999809265137;0.0;0.0
2.5;1.5;648.5;414.5;6.599999904632568;6.900000095367432;0.0;0.0
2.5;1.5;648.5;459.5;6.599999904632568;6.599999904632568;0.0;0.0
544.5;543.5;650.5;643.5;6.900000095367432;7.0;0.0;0.0
2.5;1.5;648.5;504.5;6.599999904632568;6.599999904632568;0.0;0.0
273.5;272.5;650.5;641.5;23.0;22.100000381469727;1.0;1.0
499.5;498.5;650.5;642.5;22.799999237060547;23.0;1.0;1.0
47.5;46.5;648.5;640.5;23.0;23.0;1.0;1.0
47.5;46.5;648.5;414.5;23.0;22.600000381469727;1.0;1.0
