x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
255.5;253.5;631.5;629.5;6.900000095367432;6.599999904632568;0.0;0.0
74.5;72.5;630.5;627.5;6.900000095367432;6.900000095367432;0.0;0.0
119.5;117.5;630.5;628.5;6.900000095367432;6.900000095367432;0.0;0.0
481.5;479.5;632.5;631.5;6.900000095367432;6.900000095367432;0.0;0.0
300.5;298.5;631.5;629.5;6.599999904632568;6.900000095367432;0.0;0.0
29.5;27.5;630.5;627.5;6.199999809265137;6.199999809265137;0.0;0.0
210.5;208.5;631.5;629.5;6.199999809265137;6.199999809265137;0.0;0.0
345.5;344.5;631.5;630.5;6.900000095367432;6.199999809265137;0.0;0.0
571.5;570.5;632.5;631.5;7.0;6.199999809265137;0.0;0.0
436.5;434.5;632.5;630.5;7.0;7.0;0.0;0.0
391.5;389.5;632.5;630.5;22.100000381469727;22.899999618530273;1.0;1.0
164.5;162.5;630.5;628.5;23.0;23.0;1.0;1.0
