x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
56.5;56.5;620.5;619.5;7.0;6.900000095367432;0.0;0.0
237.5;237.5;620.5;620.5;7.0;6.900000095367432;0.0;0.0
282.5;282.5;621.5;620.5;6.199999809265137;6.900000095367432;0.0;0.0
463.5;463.5;621.5;621.5;6.199999809265137;6.900000095367432;0.0;0.0
11.5;11.5;619.5;619.5;6.900000095367432;6.900000095367432;0.0;0.0
192.5;192.5;620.5;620.5;6.900000095367432;6.199999809265137;0.0;0.0
418.5;418.5;621.5;621.5;6.900000095367432;7.0;0.0;0.0
373.5;373.5;621.5;620.5;6.900000095367432;6.199999809265137;0.0;0.0
509.5;508.5;622.5;621.5;6.199999809265137;7.0;0.0;0.0
146.5;146.5;620.5;619.5;7.0;6.199999809265137;0.0;0.0
599.5;599.5;622.5;621.5;6.900000095367432;6.900000095367432;0.0;0.0
327.5;327.5;621.5;620.5;22.100000381469727;22.100000381469727;1.0;1.0
101.5;101.5;620.5;619.5;23.0;23.0;1.0;1.0
554.5;554.5;622.5;621.5;23.0;23.0;1.0;1.0
