x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
166.5;166.5;640.5;640.5;6.900000095367432;6.900000095367432;0.0;0.0
347.5;347.5;641.5;641.5;6.900000095367432;6.900000095367432;0.0;0.0
393.5;392.5;641.5;641.5;7.0;6.900000095367432;0.0;0.0
121.5;121.5;640.5;640.5;6.599999904632568;6.900000095367432;0.0;0.0
211.5;211.5;640.5;640.5;6.199999809265137;6.900000095367432;0.0;0.0
573.5;573.5;642.5;642.5;6.900000095367432;6.900000095367432;0.0;0.0
438.5;438.5;641.5;641.5;6.900000095367432;6.199999809265137;0.0;0.0
31.5;31.5;639.5;639.5;6.900000095367432;7.0;0.0;0.0
257.5;257.5;641.5;641.5;6.199999809265137;6.199999809265137;0.0;0.0
483.5;483.5;641.5;641.5;6.900000095367432;7.0;0.0;0.0
76.5;76.5;640.5;640.5;23.0;22.100000381469727;1.0;1.0
302.5;302.5;641.5;641.5;22.799999237060547;23.0;1.0;1.0
528.5;528.5;642.5;642.5;23.0;23.0;1.0;1.0
