x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
533.5;535.5;759.5;758.5;6.900000095367432;6.599999904632568;0.0;0.0
488.5;490.5;759.5;758.5;6.900000095367432;6.599999904632568;0.0;0.0
262.5;264.5;758.5;758.5;6.900000095367432;6.599999904632568;0.0;0.0
307.5;309.5;759.5;758.5;6.199999809265137;6.599999904632568;0.0;0.0
578.5;580.5;759.5;758.5;6.900000095367432;6.599999904632568;0.0;0.0
37.5;38.5;757.5;757.5;6.900000095367432;6.900000095367432;0.0;0.0
217.5;219.5;758.5;758.5;6.900000095367432;6.900000095367432;0.0;0.0
353.5;354.5;759.5;758.5;6.900000095367432;6.900000095367432;0.0;0.0
443.5;445.5;759.5;758.5;6.599999904632568;6.900000095367432;0.0;0.0
82.5;83.5;757.5;757.5;6.199999809265137;6.900000095367432;0.0;0.0
127.5;128.5;758.5;758.5;6.900000095367432;6.199999809265137;0.0;0.0
172.5;174.5;758.5;758.5;22.700000762939453;21.799999237060547;1.0;1.0
398.5;400.5;759.5;758.5;22.700000762939453;21.799999237060547;1.0;1.0
