x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
566.5;566.5;755.5;754.5;6.199999809265137;6.900000095367432;0.0;0.0
520.5;521.5;755.5;754.5;6.900000095367432;6.900000095367432;0.0;0.0
24.5;24.5;752.5;752.5;6.900000095367432;6.599999904632568;0.0;0.0
69.5;69.5;753.5;752.5;6.900000095367432;6.900000095367432;0.0;0.0
159.5;159.5;753.5;753.5;6.900000095367432;6.900000095367432;0.0;0.0
340.5;385.5;754.5;754.5;6.900000095367432;6.900000095367432;0.0;0.0
475.5;476.5;755.5;754.5;6.900000095367432;6.900000095367432;0.0;0.0
249.5;250.5;754.5;753.5;6.900000095367432;6.900000095367432;0.0;0.0
340.5;340.5;754.5;754.5;6.900000095367432;6.900000095367432;0.0;0.0
114.5;114.5;753.5;753.5;6.900000095367432;6.900000095367432;0.0;0.0
204.5;204.5;754.5;753.5;22.700000762939453;22.899999618530273;1.0;1.0
430.5;431.5;755.5;754.5;22.899999618530273;21.799999237060547;1.0;1.0
