x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
139.5;132.5;726.5;711.5;6.199999809265137;6.900000095367432;0.0;0.0
184.5;177.5;726.5;712.5;6.199999809265137;6.900000095367432;0.0;0.0
320.5;313.5;727.5;713.5;7.0;6.900000095367432;0.0;0.0
546.5;539.5;727.5;715.5;6.199999809265137;6.900000095367432;0.0;0.0
591.5;584.5;727.5;715.5;6.199999809265137;6.900000095367432;0.0;0.0
411.5;403.5;727.5;714.5;6.199999809265137;6.900000095367432;0.0;0.0
49.5;41.5;726.5;710.5;6.900000095367432;6.199999809265137;0.0;0.0
94.5;87.5;726.5;711.5;6.900000095367432;6.199999809265137;0.0;0.0
365.5;358.5;727.5;713.5;6.199999809265137;7.0;0.0;0.0
501.5;494.5;727.5;714.5;7.0;6.199999809265137;0.0;0.0
275.5;267.5;727.5;713.5;7.0;6.199999809265137;0.0;0.0
456.5;448.5;727.5;714.5;23.0;23.0;1.0;1.0
230.5;222.5;727.5;712.5;22.100000381469727;23.0;1.0;1.0
