x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
428.5;428.5;657.5;659.5;7.0;6.900000095367432;0.0;0.0
473.5;473.5;657.5;659.5;6.900000095367432;6.900000095367432;0.0;0.0
156.5;156.5;656.5;658.5;6.900000095367432;6.900000095367432;0.0;0.0
518.5;518.5;657.5;659.5;6.900000095367432;6.900000095367432;0.0;0.0
292.5;292.5;656.5;659.5;6.199999809265137;6.900000095367432;0.0;0.0
21.5;21.5;655.5;657.5;6.900000095367432;6.900000095367432;0.0;0.0
201.5;201.5;656.5;658.5;6.900000095367432;6.900000095367432;0.0;0.0
246.5;247.5;656.5;658.5;6.199999809265137;6.199999809265137;0.0;0.0
382.5;382.5;657.5;659.5;6.900000095367432;7.0;0.0;0.0
337.5;337.5;657.5;659.5;22.899999618530273;22.899999618530273;1.0;1.0
111.5;111.5;656.5;658.5;23.0;22.700000762939453;1.0;1.0
563.5;563.5;657.5;659.5;22.799999237060547;22.899999618530273;1.0;1.0
