x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
438.5;440.5;737.5;738.5;6.199999809265137;6.900000095367432;0.0;0.0
303.5;304.5;737.5;738.5;7.0;6.900000095367432;0.0;0.0
529.5;530.5;738.5;738.5;6.900000095367432;6.900000095367432;0.0;0.0
348.5;349.5;737.5;738.5;6.900000095367432;6.199999809265137;0.0;0.0
393.5;395.5;737.5;738.5;7.0;6.199999809265137;0.0;0.0
574.5;575.5;738.5;738.5;6.900000095367432;6.199999809265137;0.0;0.0
122.5;123.5;736.5;738.5;6.900000095367432;6.199999809265137;0.0;0.0
77.5;78.5;736.5;737.5;6.199999809265137;7.0;0.0;0.0
212.5;214.5;737.5;738.5;6.199999809265137;7.0;0.0;0.0
167.5;169.5;736.5;738.5;7.0;6.199999809265137;0.0;0.0
257.5;259.5;737.5;738.5;22.100000381469727;22.700000762939453;1.0;1.0
484.5;485.5;738.5;738.5;22.100000381469727;22.899999618530273;1.0;1.0
32.5;33.5;735.5;737.5;22.100000381469727;22.899999618530273;1.0;1.0
