x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
93.5;94.5;712.5;719.5;6.900000095367432;6.900000095367432;0.0;0.0
274.5;275.5;713.5;720.5;6.900000095367432;6.900000095367432;0.0;0.0
319.5;320.5;713.5;720.5;6.900000095367432;6.900000095367432;0.0;0.0
545.5;546.5;714.5;721.5;6.900000095367432;6.900000095367432;0.0;0.0
138.5;139.5;712.5;719.5;6.900000095367432;6.900000095367432;0.0;0.0
48.5;49.5;711.5;719.5;7.0;6.900000095367432;0.0;0.0
590.5;591.5;714.5;721.5;7.0;6.900000095367432;0.0;0.0
364.5;365.5;713.5;720.5;6.199999809265137;6.199999809265137;0.0;0.0
500.5;501.5;714.5;721.5;6.900000095367432;7.0;0.0;0.0
183.5;184.5;712.5;719.5;6.199999809265137;6.199999809265137;0.0;0.0
410.5;411.5;713.5;720.5;6.199999809265137;6.199999809265137;0.0;0.0
229.5;230.5;713.5;720.5;22.100000381469727;22.100000381469727;1.0;1.0
455.5;456.5;714.5;721.5;23.0;23.0;1.0;1.0
3.5;4.5;711.5;718.5;22.700000762939453;22.700000762939453;1.0;1.0
