x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
24.5;25.5;752.5;750.5;6.900000095367432;6.599999904632568;0.0;0.0
159.5;160.5;753.5;751.5;6.900000095367432;6.900000095367432;0.0;0.0
69.5;70.5;753.5;750.5;6.900000095367432;6.900000095367432;0.0;0.0
294.5;296.5;754.5;751.5;7.0;6.900000095367432;0.0;0.0
340.5;341.5;754.5;751.5;6.900000095367432;6.900000095367432;0.0;0.0
114.5;115.5;753.5;751.5;6.900000095367432;6.900000095367432;0.0;0.0
520.5;522.5;755.5;752.5;6.199999809265137;6.199999809265137;0.0;0.0
520.5;567.5;755.5;752.5;6.199999809265137;6.199999809265137;0.0;0.0
385.5;386.5;754.5;752.5;6.900000095367432;7.0;0.0;0.0
249.5;250.5;754.5;751.5;6.900000095367432;7.0;0.0;0.0
204.5;205.5;753.5;751.5;21.799999237060547;22.700000762939453;1.0;1.0
430.5;431.5;754.5;752.5;22.899999618530273;21.799999237060547;1.0;1.0
