x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
96.5;93.5;722.5;716.5;6.199999809265137;6.900000095367432;0.0;0.0
277.5;274.5;722.5;717.5;6.900000095367432;6.900000095367432;0.0;0.0
503.5;500.5;722.5;718.5;7.0;6.900000095367432;0.0;0.0
142.5;138.5;722.5;716.5;6.199999809265137;6.900000095367432;0.0;0.0
548.5;545.5;722.5;718.5;6.199999809265137;6.900000095367432;0.0;0.0
322.5;319.5;722.5;717.5;7.0;6.900000095367432;0.0;0.0
413.5;410.5;722.5;718.5;6.900000095367432;6.199999809265137;0.0;0.0
594.5;590.5;722.5;718.5;6.199999809265137;6.199999809265137;0.0;0.0
51.5;48.5;721.5;716.5;6.900000095367432;7.0;0.0;0.0
187.5;183.5;722.5;717.5;7.0;6.199999809265137;0.0;0.0
368.5;364.5;722.5;717.5;7.0;6.199999809265137;0.0;0.0
458.5;455.5;722.5;718.5;22.899999618530273;22.799999237060547;1.0;1.0
232.5;229.5;722.5;717.5;22.899999618530273;23.0;1.0;1.0
6.5;3.5;721.5;715.5;22.899999618530273;22.700000762939453;1.0;1.0
