x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
382.5;381.5;657.5;663.5;7.0;6.900000095367432;0.0;0.0
201.5;200.5;656.5;662.5;6.199999809265137;6.900000095367432;0.0;0.0
155.5;155.5;656.5;662.5;6.900000095367432;6.900000095367432;0.0;0.0
291.5;291.5;657.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
517.5;517.5;657.5;664.5;7.0;6.900000095367432;0.0;0.0
65.5;65.5;656.5;661.5;7.0;6.199999809265137;0.0;0.0
246.5;245.5;657.5;663.5;6.199999809265137;6.199999809265137;0.0;0.0
427.5;426.5;657.5;664.5;6.900000095367432;6.199999809265137;0.0;0.0
472.5;472.5;657.5;664.5;6.900000095367432;7.0;0.0;0.0
336.5;336.5;657.5;663.5;22.899999618530273;22.700000762939453;1.0;1.0
562.5;562.5;658.5;664.5;22.100000381469727;22.700000762939453;1.0;1.0
110.5;110.5;656.5;662.5;22.700000762939453;23.0;1.0;1.0
