x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
546.5;540.5;726.5;717.5;7.0;6.900000095367432;0.0;0.0
139.5;133.5;725.5;714.5;7.0;6.900000095367432;0.0;0.0
365.5;359.5;726.5;716.5;7.0;6.900000095367432;0.0;0.0
501.5;495.5;726.5;717.5;7.0;6.900000095367432;0.0;0.0
94.5;88.5;725.5;714.5;6.900000095367432;6.900000095367432;0.0;0.0
49.5;43.5;725.5;713.5;6.199999809265137;6.199999809265137;0.0;0.0
410.5;404.5;726.5;716.5;6.199999809265137;6.199999809265137;0.0;0.0
184.5;178.5;725.5;715.5;6.199999809265137;7.0;0.0;0.0
320.5;314.5;726.5;716.5;7.0;7.0;0.0;0.0
275.5;269.5;726.5;715.5;6.199999809265137;6.199999809265137;0.0;0.0
591.5;585.5;726.5;717.5;6.0;7.0;0.0;0.0
456.5;450.5;726.5;717.5;22.100000381469727;22.100000381469727;1.0;1.0
229.5;223.5;726.5;715.5;22.100000381469727;23.0;1.0;1.0
