x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
308.5;302.5;730.5;720.5;7.0;6.900000095367432;0.0;0.0
127.5;121.5;730.5;718.5;6.900000095367432;6.900000095367432;0.0;0.0
534.5;528.5;730.5;722.5;6.199999809265137;6.900000095367432;0.0;0.0
217.5;212.5;730.5;719.5;7.0;6.199999809265137;0.0;0.0
444.5;438.5;730.5;721.5;6.199999809265137;6.199999809265137;0.0;0.0
398.5;393.5;730.5;721.5;6.199999809265137;7.0;0.0;0.0
82.5;76.5;730.5;718.5;7.0;7.0;0.0;0.0
172.5;166.5;730.5;719.5;6.900000095367432;6.199999809265137;0.0;0.0
579.5;573.5;730.5;723.5;7.0;6.199999809265137;0.0;0.0
353.5;347.5;730.5;721.5;7.0;6.199999809265137;0.0;0.0
37.5;31.5;729.5;717.5;23.0;22.700000762939453;1.0;1.0
263.5;257.5;730.5;720.5;23.0;23.0;1.0;1.0
489.5;483.5;730.5;722.5;22.100000381469727;23.0;1.0;1.0
