x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
295.5;295.5;754.5;757.5;6.900000095367432;6.900000095367432;0.0;0.0
250.5;250.5;754.5;757.5;6.900000095367432;6.900000095367432;0.0;0.0
340.5;340.5;754.5;757.5;7.0;6.900000095367432;0.0;0.0
24.5;24.5;752.5;755.5;6.900000095367432;6.900000095367432;0.0;0.0
386.5;386.5;754.5;757.5;6.900000095367432;6.199999809265137;0.0;0.0
566.5;566.5;755.5;757.5;6.199999809265137;6.0;0.0;0.0
476.5;476.5;754.5;758.5;7.0;7.0;0.0;0.0
160.5;160.5;753.5;756.5;6.900000095367432;7.0;0.0;0.0
431.5;431.5;754.5;757.5;22.899999618530273;23.0;1.0;1.0
205.5;205.5;753.5;757.5;23.0;23.0;1.0;1.0
