x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
427.5;382.5;665.5;663.5;6.900000095367432;6.599999904632568;0.0;0.0
65.5;65.5;663.5;662.5;6.900000095367432;6.900000095367432;0.0;0.0
155.5;156.5;664.5;662.5;6.900000095367432;6.900000095367432;0.0;0.0
246.5;246.5;664.5;663.5;6.599999904632568;6.900000095367432;0.0;0.0
427.5;427.5;665.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
517.5;518.5;665.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
20.5;20.5;663.5;662.5;6.599999904632568;6.900000095367432;0.0;0.0
336.5;337.5;665.5;663.5;22.100000381469727;22.700000762939453;1.0;1.0
563.5;563.5;665.5;663.5;21.799999237060547;22.899999618530273;1.0;1.0
110.5;111.5;663.5;662.5;21.799999237060547;22.899999618530273;1.0;1.0
