x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
120.5;121.5;639.5;642.5;6.199999809265137;6.900000095367432;0.0;0.0
347.5;347.5;640.5;643.5;7.0;6.900000095367432;0.0;0.0
166.5;166.5;640.5;642.5;6.199999809265137;6.900000095367432;0.0;0.0
256.5;257.5;640.5;643.5;6.900000095367432;6.900000095367432;0.0;0.0
437.5;438.5;641.5;643.5;6.900000095367432;6.900000095367432;0.0;0.0
573.5;573.5;641.5;644.5;6.900000095367432;6.900000095367432;0.0;0.0
30.5;31.5;639.5;642.5;6.900000095367432;6.199999809265137;0.0;0.0
392.5;392.5;641.5;643.5;7.0;6.199999809265137;0.0;0.0
211.5;211.5;640.5;643.5;6.900000095367432;6.199999809265137;0.0;0.0
302.5;302.5;640.5;643.5;22.100000381469727;22.700000762939453;1.0;1.0
75.5;76.5;639.5;642.5;22.899999618530273;22.899999618530273;1.0;1.0
528.5;528.5;641.5;644.5;22.899999618530273;23.0;1.0;1.0
