x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
210.5;210.5;649.5;648.5;6.900000095367432;6.599999904632568;0.0;0.0
572.5;572.5;650.5;649.5;6.900000095367432;6.599999904632568;0.0;0.0
165.5;165.5;649.5;648.5;7.0;6.900000095367432;0.0;0.0
210.5;255.5;649.5;648.5;6.900000095367432;6.900000095367432;0.0;0.0
482.5;482.5;650.5;649.5;7.0;6.900000095367432;0.0;0.0
391.5;391.5;649.5;649.5;6.900000095367432;6.900000095367432;0.0;0.0
30.5;29.5;648.5;647.5;6.900000095367432;6.900000095367432;0.0;0.0
437.5;436.5;649.5;649.5;6.199999809265137;6.199999809265137;0.0;0.0
120.5;120.5;648.5;648.5;6.900000095367432;6.199999809265137;0.0;0.0
527.5;527.5;650.5;649.5;22.899999618530273;22.700000762939453;1.0;1.0
301.5;301.5;649.5;648.5;22.799999237060547;23.0;1.0;1.0
75.5;75.5;648.5;647.5;22.899999618530273;23.0;1.0;1.0
