x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
443.5;440.5;731.5;729.5;7.0;6.900000095367432;0.0;0.0
398.5;395.5;731.5;729.5;6.900000095367432;7.0;0.0;0.0
127.5;124.5;730.5;727.5;6.199999809265137;6.199999809265137;0.0;0.0
217.5;214.5;731.5;727.5;6.199999809265137;6.199999809265137;0.0;0.0
308.5;304.5;731.5;728.5;7.0;6.199999809265137;0.0;0.0
353.5;350.5;731.5;728.5;6.900000095367432;6.199999809265137;0.0;0.0
172.5;169.5;730.5;727.5;6.0;7.0;0.0;0.0
82.5;78.5;730.5;726.5;6.199999809265137;6.199999809265137;0.0;0.0
534.5;531.5;731.5;729.5;6.900000095367432;6.199999809265137;0.0;0.0
579.5;576.5;731.5;730.5;6.900000095367432;6.199999809265137;0.0;0.0
36.5;33.5;730.5;726.5;23.0;22.899999618530273;1.0;1.0
263.5;259.5;731.5;728.5;22.100000381469727;23.0;1.0;1.0
488.5;485.5;731.5;729.5;22.100000381469727;23.0;1.0;1.0
