x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
311.5;306.5;747.5;762.5;6.900000095367432;6.599999904632568;0.0;0.0
492.5;487.5;747.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
266.5;261.5;747.5;762.5;7.0;6.900000095367432;0.0;0.0
356.5;351.5;747.5;762.5;6.599999904632568;6.900000095367432;0.0;0.0
537.5;532.5;747.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
40.5;35.5;746.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
582.5;577.5;746.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
85.5;80.5;747.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
130.5;125.5;747.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
446.5;442.5;747.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
220.5;216.5;747.5;762.5;6.900000095367432;6.199999809265137;0.0;0.0
401.5;396.5;747.5;763.5;22.899999618530273;21.799999237060547;1.0;1.0
175.5;170.5;747.5;761.5;22.700000762939453;21.799999237060547;1.0;1.0
