x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
94.5;89.5;726.5;718.5;6.900000095367432;6.900000095367432;0.0;0.0
411.5;406.5;727.5;720.5;7.0;6.900000095367432;0.0;0.0
320.5;315.5;727.5;720.5;6.199999809265137;6.900000095367432;0.0;0.0
547.5;541.5;727.5;721.5;6.199999809265137;6.900000095367432;0.0;0.0
501.5;496.5;727.5;721.5;6.199999809265137;6.900000095367432;0.0;0.0
139.5;134.5;726.5;718.5;6.199999809265137;6.199999809265137;0.0;0.0
185.5;180.5;726.5;719.5;6.199999809265137;6.199999809265137;0.0;0.0
366.5;360.5;727.5;720.5;6.199999809265137;6.0;0.0;0.0
49.5;44.5;726.5;718.5;6.900000095367432;7.0;0.0;0.0
592.5;586.5;726.5;721.5;6.199999809265137;7.0;0.0;0.0
275.5;270.5;727.5;719.5;7.0;7.0;0.0;0.0
456.5;451.5;727.5;720.5;23.0;23.0;1.0;1.0
230.5;225.5;727.5;719.5;23.0;23.0;1.0;1.0
