x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
487.5;486.5;758.5;762.5;7.0;6.599999904632568;0.0;0.0
261.5;260.5;757.5;761.5;6.199999809265137;6.900000095367432;0.0;0.0
216.5;215.5;757.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
442.5;441.5;758.5;762.5;6.900000095367432;6.900000095367432;0.0;0.0
532.5;531.5;758.5;762.5;7.0;6.900000095367432;0.0;0.0
307.5;305.5;758.5;761.5;6.199999809265137;6.900000095367432;0.0;0.0
578.5;576.5;758.5;762.5;7.0;6.900000095367432;0.0;0.0
36.5;34.5;756.5;759.5;6.900000095367432;6.199999809265137;0.0;0.0
352.5;350.5;758.5;762.5;6.900000095367432;6.199999809265137;0.0;0.0
81.5;79.5;756.5;760.5;7.0;7.0;0.0;0.0
126.5;125.5;757.5;760.5;6.900000095367432;7.0;0.0;0.0
171.5;170.5;757.5;761.5;22.700000762939453;22.100000381469727;1.0;1.0
397.5;396.5;758.5;762.5;22.700000762939453;23.0;1.0;1.0
