x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
125.5;122.5;726.5;714.5;6.199999809265137;6.900000095367432;0.0;0.0
305.5;303.5;727.5;716.5;6.199999809265137;6.900000095367432;0.0;0.0
577.5;574.5;728.5;718.5;6.900000095367432;6.900000095367432;0.0;0.0
351.5;348.5;727.5;716.5;6.900000095367432;6.900000095367432;0.0;0.0
170.5;167.5;726.5;714.5;6.900000095367432;6.199999809265137;0.0;0.0
532.5;529.5;728.5;718.5;7.0;7.0;0.0;0.0
215.5;212.5;726.5;715.5;7.0;7.0;0.0;0.0
441.5;439.5;727.5;717.5;6.199999809265137;7.0;0.0;0.0
79.5;77.5;726.5;714.5;6.199999809265137;6.199999809265137;0.0;0.0
396.5;393.5;727.5;717.5;6.900000095367432;6.199999809265137;0.0;0.0
260.5;258.5;727.5;715.5;23.0;22.100000381469727;1.0;1.0
486.5;484.5;728.5;717.5;22.100000381469727;23.0;1.0;1.0
34.5;31.5;725.5;713.5;23.0;22.100000381469727;1.0;1.0
