x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
68.5;66.5;753.5;761.5;6.900000095367432;6.599999904632568;0.0;0.0
339.5;337.5;754.5;763.5;6.900000095367432;6.900000095367432;0.0;0.0
113.5;111.5;753.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
158.5;156.5;753.5;762.5;6.900000095367432;6.900000095367432;0.0;0.0
294.5;292.5;754.5;763.5;7.0;6.900000095367432;0.0;0.0
23.5;21.5;752.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
248.5;246.5;754.5;763.5;6.900000095367432;6.199999809265137;0.0;0.0
384.5;382.5;754.5;763.5;6.900000095367432;7.0;0.0;0.0
565.5;563.5;755.5;764.5;6.199999809265137;7.0;0.0;0.0
474.5;472.5;755.5;764.5;6.199999809265137;7.0;0.0;0.0
519.5;518.5;755.5;764.5;6.199999809265137;7.0;0.0;0.0
203.5;201.5;753.5;762.5;23.0;22.899999618530273;1.0;1.0
429.5;427.5;754.5;764.5;23.0;21.799999237060547;1.0;1.0
