x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
410.5;412.5;714.5;723.5;7.0;6.900000095367432;0.0;0.0
183.5;186.5;713.5;722.5;7.0;6.900000095367432;0.0;0.0
364.5;367.5;714.5;723.5;6.199999809265137;6.900000095367432;0.0;0.0
138.5;141.5;713.5;722.5;6.199999809265137;6.199999809265137;0.0;0.0
500.5;502.5;714.5;723.5;7.0;7.0;0.0;0.0
545.5;548.5;715.5;723.5;6.199999809265137;7.0;0.0;0.0
274.5;276.5;713.5;723.5;7.0;6.199999809265137;0.0;0.0
93.5;95.5;712.5;722.5;6.900000095367432;7.0;0.0;0.0
48.5;50.5;712.5;722.5;6.900000095367432;7.0;0.0;0.0
590.5;593.5;715.5;723.5;6.199999809265137;7.0;0.0;0.0
319.5;322.5;714.5;723.5;7.0;6.199999809265137;0.0;0.0
229.5;231.5;713.5;722.5;23.0;23.0;1.0;1.0
455.5;457.5;714.5;723.5;23.0;23.0;1.0;1.0
3.5;5.5;712.5;722.5;22.700000762939453;23.0;1.0;1.0
