x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
229.5;229.5;641.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
546.5;546.5;642.5;647.5;6.900000095367432;6.900000095367432;0.0;0.0
184.5;184.5;641.5;646.5;7.0;6.900000095367432;0.0;0.0
410.5;410.5;642.5;647.5;6.199999809265137;6.900000095367432;0.0;0.0
94.5;93.5;640.5;645.5;6.900000095367432;6.199999809265137;0.0;0.0
139.5;139.5;640.5;645.5;6.900000095367432;6.199999809265137;0.0;0.0
320.5;320.5;641.5;646.5;6.900000095367432;6.199999809265137;0.0;0.0
365.5;365.5;641.5;647.5;7.0;7.0;0.0;0.0
456.5;455.5;642.5;647.5;6.199999809265137;7.0;0.0;0.0
48.5;48.5;640.5;645.5;21.799999237060547;22.799999237060547;1.0;1.0
275.5;274.5;641.5;646.5;23.0;23.0;1.0;1.0
501.5;501.5;642.5;647.5;23.0;23.0;1.0;1.0
