x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
313.5;313.5;614.5;618.5;6.900000095367432;6.900000095367432;0.0;0.0
87.5;87.5;613.5;617.5;6.199999809265137;6.900000095367432;0.0;0.0
268.5;268.5;614.5;618.5;6.199999809265137;6.900000095367432;0.0;0.0
494.5;494.5;615.5;619.5;6.900000095367432;6.900000095367432;0.0;0.0
449.5;449.5;615.5;619.5;6.199999809265137;6.900000095367432;0.0;0.0
539.5;539.5;615.5;619.5;6.900000095367432;6.199999809265137;0.0;0.0
41.5;42.5;612.5;617.5;6.199999809265137;6.199999809265137;0.0;0.0
222.5;223.5;613.5;618.5;6.199999809265137;6.199999809265137;0.0;0.0
177.5;177.5;613.5;617.5;6.900000095367432;6.199999809265137;0.0;0.0
403.5;404.5;614.5;619.5;6.199999809265137;6.199999809265137;0.0;0.0
132.5;132.5;613.5;617.5;23.0;23.0;1.0;1.0
358.5;358.5;614.5;618.5;22.899999618530273;22.100000381469727;1.0;1.0
584.5;585.5;615.5;619.5;22.700000762939453;22.100000381469727;1.0;1.0
