x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
75.5;74.5;629.5;629.5;7.0;6.900000095367432;0.0;0.0
301.5;300.5;630.5;631.5;7.0;6.900000095367432;0.0;0.0
210.5;210.5;630.5;630.5;6.900000095367432;6.900000095367432;0.0;0.0
256.5;255.5;630.5;630.5;6.900000095367432;6.900000095367432;0.0;0.0
482.5;481.5;631.5;632.5;6.900000095367432;6.900000095367432;0.0;0.0
572.5;572.5;631.5;632.5;6.199999809265137;6.900000095367432;0.0;0.0
29.5;29.5;629.5;629.5;6.199999809265137;6.0;0.0;0.0
437.5;436.5;631.5;631.5;6.900000095367432;7.0;0.0;0.0
120.5;119.5;630.5;629.5;7.0;7.0;0.0;0.0
346.5;346.5;631.5;631.5;7.0;7.0;0.0;0.0
527.5;526.5;631.5;632.5;6.900000095367432;7.0;0.0;0.0
392.5;391.5;631.5;631.5;22.100000381469727;22.899999618530273;1.0;1.0
165.5;165.5;630.5;630.5;22.899999618530273;22.100000381469727;1.0;1.0
