x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
443.5;442.5;749.5;753.5;6.199999809265137;6.900000095367432;0.0;0.0
217.5;216.5;748.5;752.5;6.199999809265137;6.900000095367432;0.0;0.0
488.5;487.5;749.5;753.5;7.0;6.900000095367432;0.0;0.0
36.5;35.5;747.5;751.5;6.900000095367432;6.199999809265137;0.0;0.0
307.5;306.5;749.5;753.5;6.900000095367432;6.199999809265137;0.0;0.0
578.5;577.5;749.5;753.5;6.199999809265137;6.199999809265137;0.0;0.0
352.5;352.5;749.5;753.5;7.0;6.0;0.0;0.0
262.5;261.5;749.5;752.5;6.900000095367432;7.0;0.0;0.0
533.5;532.5;749.5;753.5;7.0;7.0;0.0;0.0
81.5;80.5;748.5;751.5;6.199999809265137;7.0;0.0;0.0
126.5;126.5;748.5;751.5;7.0;6.199999809265137;0.0;0.0
398.5;397.5;749.5;753.5;23.0;22.899999618530273;1.0;1.0
172.5;171.5;748.5;752.5;23.0;23.0;1.0;1.0
