x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
443.5;440.5;749.5;753.5;6.199999809265137;6.900000095367432;0.0;0.0
126.5;124.5;748.5;751.5;6.900000095367432;6.900000095367432;0.0;0.0
488.5;485.5;749.5;753.5;6.199999809265137;6.900000095367432;0.0;0.0
262.5;259.5;749.5;752.5;6.900000095367432;6.900000095367432;0.0;0.0
307.5;304.5;749.5;752.5;6.599999904632568;6.199999809265137;0.0;0.0
352.5;350.5;749.5;753.5;6.900000095367432;6.199999809265137;0.0;0.0
217.5;214.5;749.5;752.5;6.199999809265137;7.0;0.0;0.0
533.5;530.5;750.5;754.5;7.0;6.199999809265137;0.0;0.0
578.5;575.5;750.5;754.5;7.0;6.199999809265137;0.0;0.0
36.5;34.5;747.5;750.5;6.900000095367432;7.0;0.0;0.0
81.5;79.5;748.5;750.5;6.900000095367432;7.0;0.0;0.0
397.5;395.5;749.5;753.5;23.0;22.899999618530273;1.0;1.0
172.5;169.5;748.5;751.5;22.100000381469727;22.799999237060547;1.0;1.0
