x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
307.5;313.5;758.5;733.5;6.900000095367432;6.900000095367432;0.0;0.0
578.5;539.5;758.5;732.5;7.0;6.900000095367432;0.0;0.0
261.5;268.5;757.5;733.5;6.199999809265137;6.900000095367432;0.0;0.0
352.5;358.5;758.5;733.5;6.900000095367432;6.900000095367432;0.0;0.0
487.5;494.5;758.5;732.5;7.0;6.900000095367432;0.0;0.0
126.5;132.5;757.5;733.5;6.900000095367432;6.199999809265137;0.0;0.0
126.5;87.5;757.5;734.5;6.900000095367432;6.0;0.0;0.0
578.5;584.5;758.5;732.5;7.0;7.0;0.0;0.0
36.5;42.5;756.5;734.5;6.900000095367432;7.0;0.0;0.0
216.5;223.5;757.5;733.5;6.900000095367432;6.199999809265137;0.0;0.0
442.5;449.5;758.5;732.5;6.900000095367432;6.199999809265137;0.0;0.0
397.5;403.5;758.5;733.5;22.700000762939453;22.100000381469727;1.0;1.0
171.5;177.5;757.5;734.5;22.700000762939453;22.100000381469727;1.0;1.0
