x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
217.5;216.5;749.5;753.5;6.900000095367432;6.900000095367432;0.0;0.0
81.5;81.5;748.5;752.5;6.900000095367432;6.900000095367432;0.0;0.0
352.5;352.5;750.5;754.5;6.199999809265137;6.900000095367432;0.0;0.0
443.5;442.5;750.5;754.5;6.900000095367432;6.900000095367432;0.0;0.0
126.5;126.5;749.5;753.5;6.199999809265137;6.900000095367432;0.0;0.0
488.5;487.5;750.5;754.5;6.900000095367432;6.199999809265137;0.0;0.0
262.5;261.5;749.5;753.5;6.900000095367432;6.199999809265137;0.0;0.0
307.5;306.5;749.5;754.5;7.0;6.199999809265137;0.0;0.0
533.5;532.5;750.5;754.5;6.900000095367432;6.199999809265137;0.0;0.0
36.5;36.5;748.5;752.5;6.900000095367432;7.0;0.0;0.0
398.5;397.5;750.5;754.5;23.0;22.799999237060547;1.0;1.0
171.5;171.5;749.5;753.5;23.0;22.700000762939453;1.0;1.0
