x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
436.5;435.5;622.5;624.5;6.900000095367432;6.900000095367432;0.0;0.0
482.5;480.5;622.5;624.5;6.199999809265137;6.900000095367432;0.0;0.0
119.5;118.5;621.5;622.5;7.0;6.900000095367432;0.0;0.0
210.5;209.5;621.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
255.5;254.5;622.5;623.5;7.0;6.900000095367432;0.0;0.0
391.5;390.5;622.5;624.5;6.599999904632568;6.900000095367432;0.0;0.0
572.5;571.5;622.5;624.5;7.0;6.199999809265137;0.0;0.0
165.5;163.5;621.5;623.5;6.900000095367432;6.199999809265137;0.0;0.0
346.5;344.5;622.5;624.5;6.900000095367432;6.199999809265137;0.0;0.0
74.5;73.5;621.5;622.5;22.899999618530273;22.700000762939453;1.0;1.0
300.5;299.5;622.5;623.5;23.0;23.0;1.0;1.0
527.5;525.5;622.5;624.5;23.0;23.0;1.0;1.0
