x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
539.5;540.5;615.5;616.5;6.900000095367432;6.900000095367432;0.0;0.0
313.5;314.5;614.5;615.5;6.900000095367432;7.0;0.0;0.0
177.5;178.5;613.5;614.5;6.900000095367432;6.199999809265137;0.0;0.0
403.5;404.5;614.5;615.5;6.199999809265137;6.199999809265137;0.0;0.0
494.5;495.5;615.5;616.5;7.0;6.199999809265137;0.0;0.0
87.5;87.5;613.5;614.5;6.199999809265137;7.0;0.0;0.0
222.5;223.5;613.5;615.5;6.199999809265137;6.199999809265137;0.0;0.0
41.5;42.5;612.5;614.5;6.199999809265137;7.0;0.0;0.0
268.5;268.5;614.5;615.5;6.199999809265137;6.199999809265137;0.0;0.0
449.5;450.5;615.5;615.5;6.199999809265137;6.199999809265137;0.0;0.0
358.5;359.5;614.5;615.5;23.0;22.899999618530273;1.0;1.0
132.5;133.5;613.5;614.5;23.0;23.0;1.0;1.0
585.5;585.5;615.5;616.5;23.200000762939453;22.700000762939453;1.0;1.0
