x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
347.5;347.5;738.5;737.5;6.199999809265137;6.199999809265137;0.0;0.0
76.5;75.5;736.5;736.5;6.900000095367432;6.199999809265137;0.0;0.0
166.5;166.5;737.5;736.5;6.199999809265137;6.199999809265137;0.0;0.0
211.5;211.5;737.5;737.5;7.0;6.199999809265137;0.0;0.0
392.5;392.5;738.5;737.5;6.199999809265137;6.199999809265137;0.0;0.0
573.5;573.5;738.5;738.5;6.900000095367432;6.199999809265137;0.0;0.0
302.5;301.5;737.5;737.5;7.0;7.0;0.0;0.0
438.5;437.5;738.5;738.5;7.0;7.0;0.0;0.0
121.5;120.5;736.5;736.5;7.0;7.0;0.0;0.0
528.5;527.5;738.5;738.5;6.900000095367432;7.0;0.0;0.0
257.5;256.5;737.5;737.5;23.0;22.899999618530273;1.0;1.0
483.5;482.5;738.5;738.5;22.899999618530273;23.0;1.0;1.0
31.5;30.5;736.5;735.5;23.0;23.0;1.0;1.0
