x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
274.5;272.5;714.5;709.5;7.0;6.900000095367432;0.0;0.0
48.5;46.5;712.5;707.5;6.199999809265137;6.900000095367432;0.0;0.0
138.5;136.5;713.5;708.5;6.900000095367432;6.900000095367432;0.0;0.0
319.5;317.5;714.5;709.5;6.900000095367432;6.900000095367432;0.0;0.0
409.5;408.5;715.5;710.5;6.199999809265137;6.900000095367432;0.0;0.0
500.5;498.5;715.5;710.5;6.900000095367432;6.900000095367432;0.0;0.0
93.5;91.5;713.5;707.5;6.900000095367432;6.199999809265137;0.0;0.0
183.5;182.5;713.5;708.5;7.0;6.199999809265137;0.0;0.0
590.5;589.5;715.5;711.5;6.900000095367432;6.199999809265137;0.0;0.0
545.5;543.5;715.5;711.5;6.900000095367432;6.199999809265137;0.0;0.0
364.5;363.5;714.5;710.5;6.900000095367432;6.199999809265137;0.0;0.0
455.5;453.5;715.5;710.5;23.0;22.799999237060547;1.0;1.0
228.5;227.5;714.5;709.5;22.100000381469727;22.100000381469727;1.0;1.0
