x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
213.5;209.5;634.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
32.5;28.5;634.5;645.5;7.0;6.900000095367432;0.0;0.0
394.5;390.5;634.5;647.5;7.0;6.900000095367432;0.0;0.0
440.5;435.5;634.5;647.5;6.199999809265137;6.900000095367432;0.0;0.0
123.5;118.5;634.5;646.5;6.900000095367432;6.199999809265137;0.0;0.0
485.5;480.5;634.5;648.5;6.900000095367432;6.199999809265137;0.0;0.0
168.5;163.5;634.5;646.5;6.900000095367432;7.0;0.0;0.0
258.5;254.5;634.5;646.5;6.199999809265137;7.0;0.0;0.0
349.5;345.5;634.5;647.5;6.900000095367432;7.0;0.0;0.0
78.5;73.5;634.5;645.5;23.0;22.899999618530273;1.0;1.0
304.5;299.5;634.5;647.5;23.0;23.0;1.0;1.0
530.5;525.5;634.5;648.5;22.899999618530273;23.0;1.0;1.0
