x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
482.5;481.5;641.5;647.5;6.900000095367432;6.599999904632568;0.0;0.0
256.5;255.5;640.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
120.5;119.5;640.5;645.5;6.900000095367432;6.900000095367432;0.0;0.0
437.5;436.5;641.5;647.5;6.900000095367432;6.900000095367432;0.0;0.0
572.5;571.5;641.5;647.5;6.900000095367432;6.900000095367432;0.0;0.0
165.5;164.5;640.5;645.5;6.900000095367432;6.199999809265137;0.0;0.0
346.5;345.5;641.5;646.5;6.900000095367432;6.199999809265137;0.0;0.0
392.5;391.5;641.5;647.5;7.0;6.199999809265137;0.0;0.0
210.5;209.5;640.5;646.5;7.0;6.199999809265137;0.0;0.0
30.5;29.5;639.5;644.5;6.900000095367432;7.0;0.0;0.0
301.5;300.5;641.5;646.5;23.0;22.700000762939453;1.0;1.0
527.5;526.5;641.5;647.5;22.899999618530273;22.799999237060547;1.0;1.0
75.5;74.5;639.5;645.5;23.0;23.0;1.0;1.0
