x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
121.5;119.5;641.5;648.5;6.900000095367432;6.599999904632568;0.0;0.0
166.5;164.5;641.5;648.5;6.900000095367432;6.900000095367432;0.0;0.0
393.5;391.5;642.5;650.5;6.900000095367432;6.900000095367432;0.0;0.0
438.5;436.5;642.5;650.5;7.0;6.900000095367432;0.0;0.0
257.5;255.5;642.5;649.5;6.900000095367432;6.900000095367432;0.0;0.0
483.5;481.5;643.5;650.5;6.900000095367432;6.900000095367432;0.0;0.0
573.5;571.5;643.5;651.5;6.900000095367432;6.900000095367432;0.0;0.0
302.5;300.5;642.5;649.5;22.700000762939453;22.899999618530273;1.0;1.0
76.5;74.5;641.5;648.5;22.799999237060547;21.799999237060547;1.0;1.0
528.5;526.5;643.5;651.5;21.799999237060547;21.799999237060547;1.0;1.0
